timestamp,year,dayOfYear,hourOfDay,scenario,simuuid,plantAge_days,plantAge_Td,degreeDay,Ta,rh,incomingRadiation,cca,wind,rainfall,soilWaterContent,soilWaterPotential,meanSoilWaterPotential,totalSoilAvailableWater,soilNContent,leafArea,leafNumber,totalFruitNumber,AbsorbedTotRad,AbsorbedPAR,fabsTotRad,fabsPAR,fPARLow,fPARMid,fPARUp,meanPAnet,meanAnet,carbonAssimilation,waterFlux_optimized,WUE,waterFluxPotential,xylemWaterPotential,leaf_waterPotential,"potentialSupplyDemandRatio",phloemSugarConcentration,biomassPlant,biomassLeaf,biomassInternode,biomassFlower,biomassFruit,biomassFineRoot,biomassStructuralRoot,biomassCordon,biomassTrunk,leafNSC,fineRootNSC,structuralRootNSC,internodeNSC,cordonNSC,trunkNSC,totalUnloading,fraction_leafUnloading,fraction_fruitUnloading,"fraction_fineRootUnloading","fraction_structuralRootUnloading","fraction_internodeUnloading","fraction_perennielWoodUnloading",fraction_flowerUnloading,"fraction_petioleUnloading",fraction_leafLoading,"fraction_internodeLoading","fraction_perennielWoodLoading",fraction_fineRootLoading,"fraction_structuralRootLoading",totalLeakage,internodeLeakage,structuralRootLeakage,maintenanceDM,maintenanceLeaf,maintenanceInternode,maintenanceFruit,maintenanceFineRoot,"maintenanceStructuralRoot",growthCost,growthCostLeaf,growthCostInternode,growthCostFruit,growthCostFineRoot,growthCostStructuralRoot,"previousDailyNetCarbonBalance",cordonStructureDM_SEC,trunkStructureDM_SEC,"perennielWoodStructureDM_SEC","structuralRootStructureDM_SEC",cordonMaintenanceDM,trunkMaintenanceDM,"perennielWoodMaintenanceDM","structuralRootMaintenanceDM",cordonReserveDM,trunkReserveDM,perennielWoodReserveDM,structuralRootReserveDM,sumRootConductance,sumNuptakeCostRoot,totalNitrogen,plantNitrogenCommonPool,plantNitrogenContent,meanLeafNcontent,NDegradation,NSynthesis,Nuptake,fPAR_1,fPAR_2,fPAR_3,fPAR_4,fs_1,fs_2,fs_3,fs_4,cumLAI_1,cumLAI_2,cumLAI_3,cumLAI_4,intWaterPotential_1,intWaterPotential_2,intWaterPotential_3,intWaterPotential_4,meanAnet_1,meanAnet_2,meanAnet_3,meanAnet_4,meanLeafWaterPotential_1,meanLeafWaterPotential_2,meanLeafWaterPotential_3,meanLeafWaterPotential_4,meanGs_1,meanGs_2,meanGs_3,meanGs_4,sugarConcentration_1,sugarConcentration_2,sugarConcentration_3,sugarConcentration_4,pruneFlowersRemoved,pruneFruitsRemoved,pruneFruitBiomassRemoved,pruneLeafAreaRemoved,pruneLeafBiomassRemoved,"pruneInternodeBiomassRemoved",fruitCount_b1,fruitCount_b2,fruitCount_b3,fruitCount_b4,"fruitIncidentPAR_mean_b1_umol_m2_s","fruitIncidentPAR_mean_b2_umol_m2_s","fruitIncidentPAR_mean_b3_umol_m2_s","fruitIncidentPAR_mean_b4_umol_m2_s",flowerSelfAssimC,droppedFlowerCount,totalFlowerCount,reserveSeasonBeta,effectiveHydRate,reserveHydrolysisFlux,reserveSynthesisFlux,netReserveChange
2012-07-18T01:30:00,2012,200,1,0,"e38680b1-13b5-4d48-84ea-3777295d67b8",120.04166666790843,88.8207087578529,0.1250000037252903,13.0,0.8240000009536743,0.0,400.0,1.1,0.0,[0.19590047113288167],[-0.04970000000000003],-0.04970000000000003,28.770142483087202,15.1,0.2930709946683095,12,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30358701944351196,-0.30358701944351196,0.0,0.29530984003311755,0.0,0.4429647757177188,-0.11845740086163437,-0.1184574,35.65324440363303,0.1740676102493286,38864.01900017316,14745.025917030986,17869.149554591528,0.0,4288.66337526703,373.8524830377195,1493.0082537118428,3071.848579030585,12287.204323972002,834.2992170896612,31.351618350713377,138.64392530803377,1180.59790786889,213.93412988117336,855.7365195246934,8.744624,0.29707903,0.6164831,0.038237985,0.0021555251,0.044146653,0.030337792,0.0,0.0018976898,0.9980564,0.0016984009,0.001538824,4.50999E-5,1.9945092E-4,0.0,0.0,0.0,2.817092176763088,2.5978446221885902,0.18563961261813264,0.0,0.004231063654127094,0.012782293856131093,0.10569158102352028,0.0,0.03581305824435371,0.2426665081300166,0.06404873210330966,4.372016063009304E-4,0.0,0.036776160425652044,0.09197055416295488,0.12874671458860693,0.0021860080315046523,0.023832985995705783,0.09533194398282313,0.11916492997852891,0.012782293856131093,0.00347619042681482,0.01390476170725928,0.0173809521340741,0.0038809559521941492,16.231,0.0035379460034074407,633.6407231460679,57.02766734922192,0.016304045218361093,1.6499999999999997,0.0,0.0,0.0041138908826905685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.326774866707736,7.326774866707736,6.016866087024947,3.6680981139284246,-0.003762265,-0.005405994,-0.007264813,-0.0091122165,0.0,0.0,0.0,0.0,0.0,-0.0401,-0.0401,-0.0401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.9163009524345398,3.1277428567409526E-4,0.0165990610330482,0.02522195475349876,0.00862289372045056
2012-07-18T02:30:00,2012,200,2,0,"e38680b1-13b5-4d48-84ea-3777295d67b8",120.08333333581686,88.83782316817191,0.19583333122233526,11.7,0.8299999833106995,0.0,400.0,1.4,0.0,[0.19495709078196752],[-0.05090000000000003],-0.05090000000000003,28.487128366566985,15.1,0.2913880755367134,12,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2777116596698761,-0.2777116596698761,0.0,0.2930709946683095,0.0,0.43960650755172187,-0.09625238638493042,-0.09625239,36.63450158527907,0.17434054185160952,38857.60864006541,14724.957256606853,17869.61177467981,0.0,4301.348627026785,374.3561239446453,1493.0154434203014,3071.9562171656044,12287.477745417413,825.4825527521773,31.353327148514687,138.645817259757,1180.6067562886878,213.93544386900487,855.7417732366266,8.575743,0.2990789,0.623445,0.03245076,0.0020959065,0.041011315,0.028015919,0.0,0.0019181154,0.99823207,0.0015454612,0.0014002519,4.1040825E-5,1.8149178E-4,0.0,0.0,0.0,2.7821609587404073,2.564823891664175,0.1840189485819564,0.0,0.004198379280997234,0.012670474724061945,0.08846418818333962,0.0,0.029691741048692342,0.24055471883875845,0.053065218029953024,3.6156868605513717E-4,0.0,0.030414418384719418,0.07606098127454562,0.10647539965926504,0.0018078434302756861,0.02362501711069327,0.0944990626720825,0.11812407978277577,0.012670474724061945,0.0031317906670122945,0.012526042913932549,0.015657833580944844,0.003495637606044044,6.4621024,0.003192751834778665,633.6485495392475,57.028371724636074,0.016306936317380668,1.575,0.0,0.0,0.0037125022968522987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2847018884178345,7.2847018884178345,5.974793108735045,3.6680981139284246,-0.10001465,-0.10165838,-0.1035172,-0.105364606,0.0,0.0,0.0,0.0,0.0,-0.0401,-0.0401,-0.0401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.9163009524345398,3.127742856740952E-4,0.01480842206365196,0.022720478245448334,0.007912056181796374
2012-07-18T03:30:00,2012,200,3,0,"e38680b1-13b5-4d48-84ea-3777295d67b8",120.12500000372529,88.8535568601017,0.24583332476516517,11.2,0.8460000157356262,0.0,400.0,1.1,0.0,[0.1951125148669728],[-0.050700000000000016],-0.050700000000000016,28.533755593921374,15.1,0.29530984003311755,12,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25470300018787384,-0.25470300018787384,0.0,0.2913880755367134,0.0,0.4370821287650383,-0.09573893958359607,-0.09573894,36.96627182788926,0.17422434319944768,38851.24398609029,14705.025362007596,17870.037721576016,0.0,4314.01976212143,374.81952497235403,1493.022203167893,3072.055217452104,12287.729330860835,816.7259730613649,31.354971981983986,138.6476266590006,1180.6151491413973,213.93668641994367,855.7467395138603,8.515949,0.298983,0.6271239,0.030134048,0.0020718998,0.03976209,0.02708017,0.0,0.0019250596,0.99828416,0.0014996689,0.0013587603,3.9826646E-5,1.7611522E-4,0.0,0.0,0.0,2.762735045859104,2.5461240883786687,0.1834016516674321,0.0,0.00418781061276071,0.012627785794076404,0.0818796670969771,0.0,0.027351396457280353,0.2403281649250227,0.048855346324394075,3.3229842807992955E-4,0.0,0.027952437112903857,0.06990400803879612,0.09785644515169997,0.0016614921403996482,0.023545843431255164,0.09418154098738793,0.1177273844186431,0.012627785794076404,0.0030062960251520912,0.012023220734731308,0.015029516759883399,0.0033549160161421526,6.469709,0.003060667233537301,633.6599348479715,57.029396402461956,0.016309900786570374,1.575,0.0,0.0,0.0035589155444633903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.382746000827938,7.382746000827938,6.072837221145148,3.6680981139284246,-0.09950121,-0.10114493,-0.103003755,-0.10485116,0.0,0.0,0.0,0.0,0.0,-0.0401,-0.0401,-0.0401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.9163009524345398,3.127742856740952E-4,0.014270985026087146,0.02180820398295039,0.007537218956863243
2012-07-18T04:30:00,2012,200,4,0,"e38680b1-13b5-4d48-84ea-3777295d67b8",120.16666667163372,88.86901527321093,0.2916666753590107,11.1,0.8679999709129333,0.0,400.0,1.1,0.0,[0.19622082542613203],[-0.04930000000000002],-0.04930000000000002,28.86624877488123,15.1,0.29530984003311755,12,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25294890254735947,-0.25294890254735947,0.0,0.29530984003311755,0.0,0.4429647757177188,-0.09492260854131064,-0.09492261,36.8031862756702,0.17398445018157954,38844.906634192535,14685.150236110394,17870.456235855523,0.0,4326.676648069071,375.27525531775984,1493.0288487375556,3072.1523664089427,12287.976121282536,807.9943332808575,31.356605328554473,138.64940710912916,1180.6232606707508,213.9378788720913,855.7515038115123,8.491607,0.298464,0.62821436,0.029734865,0.0020698307,0.039587665,0.026924748,0.0,0.001929272,0.9982798,0.0015034173,0.0013621547,3.9928003E-5,1.7655647E-4,0.0,0.0,0.0,2.750910764203132,2.5344390306312783,0.18328147038645975,0.0,0.0041883010601433115,0.012619342840839853,0.08063187504187623,0.0,0.02691760589780272,0.240060492636185,0.04805330920420476,3.26282325731352E-4,0.0,0.027446508916972943,0.06863877122425426,0.09608528014122719,0.0016314116286567605,0.02353048121624643,0.09411933966210674,0.11764982087835317,0.012619342840839853,0.0029804065748138147,0.011918870681426958,0.014899277256240772,0.003325433585493003,6.4728994,0.0030361233283288016,633.674850532814,57.03073881415113,0.016312945645621222,1.575,0.0,0.0,0.0035303761185463125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.382746000827938,7.382746000827938,6.072837221145148,3.6680981139284246,-0.09868488,-0.1003286,-0.102187425,-0.104034826,0.0,0.0,0.0,0.0,0.0,-0.0401,-0.0401,-0.0401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.9163009524345398,3.1277428567409515E-4,0.014265977297327481,0.021618820848317934,0.0073528435509904524
2012-07-18T05:30:00,2012,200,5,0,"e38680b1-13b5-4d48-84ea-3777295d67b8",120.20833333954215,88.88337680817833,0.32083333494762556,10.7,0.8450000286102295,10.0,400.0,1.2,0.0,[0.1951125148669728],[-0.050700000000000016],-0.050700000000000016,28.533755593921374,15.1,0.29530984003311755,12,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24604050815105438,-0.24604050815105438,0.0,0.29530984003311755,0.0,0.4429647757177188,-0.0962984618939591,-0.09629846,37.01982061157946,0.17384136109974974,38838.61316391559,14665.395800712464,17870.845815975426,0.0,4339.318060483224,375.69892630362875,1493.0351524778243,3072.242639816192,12288.205516192995,799.315715854523,31.358189202766646,138.6511219049085,1180.630988022275,213.93900998023753,855.7560213751308,8.440343,0.2982914,0.6312572,0.027870052,0.0020517472,0.038593877,0.026181847,0.0,0.0019357436,0.9983166,0.0014707769,0.0013325795,3.9062903E-5,1.7272432E-4,0.0,0.0,0.0,2.7335755409498947,2.517681715869632,0.1827899118599684,0.0,0.004180241660045213,0.012585331368550983,0.07538113554945168,0.0,0.025051297726069486,0.23974201699016998,0.044699219912498804,3.0301753332411235E-4,0.0,0.025489623576414655,0.06374495228509082,0.08923457586150547,0.0015150876666205622,0.023467438779113767,0.09386641744834269,0.11733385622745646,0.012585331368550983,0.0028837554452931474,0.011531587105973903,0.01441534255126705,0.0032170307527234353,6.4763284,0.002930788279968942,633.6931741111554,57.03238793626738,0.01631606080878065,1.575,0.0,0.0,0.0034078934987838727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.382746000827938,7.382746000827938,6.072837221145148,3.6680981139284246,-0.10006072,-0.101704456,-0.10356327,-0.10541068,0.0,0.0,0.0,0.0,0.0,-0.0401,-0.0401,-0.0401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.9163009524345398,3.127742856740952E-4,0.01387100237479899,0.020916182570564493,0.007045180195765503
2012-07-18T06:30:00,2012,200,6,0,"e38680b1-13b5-4d48-84ea-3777295d67b8",120.25000000745058,88.89883522128756,0.3666666855414711,11.1,0.8669999837875366,50.0,400.0,1.7,0.0,[0.19622082542613203],[-0.04930000000000002],-0.04930000000000002,28.86624877488123,15.1,0.27024674059268733,12,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25294890254735947,-0.25294890254735947,0.0,0.29530984003311755,0.0,0.4429647757177188,-0.09492260854131064,-0.09492261,36.22616894224392,0.17343774016614166,38832.32084192998,14645.595279728223,17871.263777814398,0.0,4351.945136299006,376.15551866598895,1493.041723608824,3072.339456646617,12288.451170877082,790.6168518777606,31.359824670268722,138.65286963880175,1180.638607746133,213.9401099652021,855.7604127513034,8.460096,0.29723424,0.6290691,0.02990252,0.0020767027,0.03978098,0.027007308,0.0,0.0019364571,0.9982433,0.0015361285,0.0013917887,4.080039E-5,1.804001E-4,0.0,0.0,0.0,2.731115977848494,2.5146304004484596,0.1832888240067493,0.0,0.004194612441831413,0.012619526808413429,0.08079132647698328,0.0,0.02699832994805568,0.23949487899694408,0.04814506730607844,3.2582080069480456E-4,0.0,0.027407920678219656,0.06854226586526217,0.09595018654348184,0.001629104003474023,0.02353154791252297,0.09412214621807756,0.11765369413060053,0.012619526808413429,0.002976965919596962,0.011903581602278437,0.0148805475218754,0.0033204725432194344,6.4728994,0.003041787663410167,633.7150346520517,57.034355385026224,0.01631926758206492,1.575,0.0,0.0,0.003536962554977306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7561685148171815,6.7561685148171815,5.446259735134393,3.041520627917669,-0.09868488,-0.1003286,-0.102187425,-0.104034826,0.0,0.0,0.0,0.0,0.0,-0.0401,-0.0401,-0.0401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.9163009524345398,3.127742856740952E-4,0.014522207689878996,0.02159094667758865,0.007068738987709655
2012-07-18T07:30:00,2012,200,7,0,"e38680b1-13b5-4d48-84ea-3777295d67b8",120.29166667535901,88.91705698910033,0.4541667040437467,12.1,0.8560000061988831,150.0,400.0,1.8,0.0,[0.19598027832362602],[-0.04959999999999999],-0.04959999999999999,28.794084641261882,15.1,0.278801877504759,12,45,2.7215819762227564,1.9696512262004973,0.45359699603712605,0.7295004541483322,0.0,0.0398988523601014,0.4119787734231831,0.46231498817602795,0.39424320884033737,1.341717776647787,0.2463575857201049,0.0015128390762263733,0.3384483530211149,-0.08767466323802273,-0.10591137,86.27764123210916,0.18087410050132446,38833.785840377706,14633.162450762726,17871.7788308084,0.0,4364.772441750952,376.7025902325033,1493.050123086356,3072.4581662234614,12288.755957117124,785.154799232617,31.361718066882947,138.65520457913277,1180.6535608337658,213.94256878210405,855.7702367960899,6.618356,0.07680798,0.81687605,0.045572262,0.002770108,0.05548148,0.037793476,0.0,0.0024921398,0.9980904,0.0016692961,0.0015124414,4.4339416E-5,1.9604023E-4,0.0,0.0,0.0,0.7263055809900592,0.5083425900604751,0.18453740199435695,0.0,0.004226395957215299,0.012705323994712714,0.09587317083319884,0.0,0.03249154873371049,0.24327918820681818,0.05758417055197661,3.912473651380418E-4,0.0,0.0329117373867041,0.08230631681399979,0.11521805420070388,0.0019562368256902094,0.023691907108385122,0.0947628081743923,0.11845471528277741,0.012705323994712714,0.0032927081531509543,0.013165220935486915,0.01645792908863787,0.003672001804519139,6.470397,0.0033644967428898124,633.7408073986352,57.03667493231091,0.016319315608412783,1.575,0.0,0.0,0.0039122056871659155,0.0,0.03767232894897461,0.06244372880017316,0.46969477053041814,0.0,0.0,0.0,0.0,6.9700469376189735,6.9700469376189735,5.720532666704682,3.6680981139284246,-0.09212947,-0.094331585,-0.096648104,-0.09875426,0.0,-0.11035392094002255,-0.03630725833167752,1.0414418604461653,0.0,-0.10222846810141706,-0.10464829134127311,-0.10777452204409699,0.0,0.023760000243782997,0.023760000243782997,0.044713394343853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.9163009524345398,3.127742856740952E-4,0.01234519193531014,0.023873049774535526,0.011527857839225386
2012-07-18T08:30:00,2012,200,8,0,"e38680b1-13b5-4d48-84ea-3777295d67b8",120.33333334326744,88.93638587714376,0.558333373814822,12.5,0.8180000185966492,250.0,400.0,1.6,0.0,[0.1951125148669728],[-0.050700000000000016],-0.050700000000000016,28.533755593921374,15.1,0.2848840807010509,12,45,7.059323389952875,4.97668070319486,0.7059323389952874,1.105929045154413,0.0,0.044656617553145796,0.2630290617766204,0.6507508017821237,0.5763352631366573,8.792490646819337,0.5397107449862444,0.004525310151213721,0.6129100086474598,-0.13398798327885023,-0.13398798,128.41734819893708,0.18404681837921133,38853.259038281045,14638.630200602625,17872.3344604916,0.0,4377.628375439399,377.28731916481945,1493.0592808923059,3072.585886793378,12289.08508376045,787.5569184573641,31.363725052665973,138.65778395682415,1180.6715424935785,213.94558855539566,855.7823020161948,6.2170563,0.009884755,0.8715446,0.051761296,0.003000352,0.06114879,0.041669063,0.0,0.0026601953,0.9981094,0.0016525877,0.0014973014,4.389771E-5,1.9407885E-4,0.0,0.0,0.0,0.28001694987163245,0.06145407916602404,0.18504258104465204,0.0,0.004241812536250039,0.012739892812344274,0.102172179083997,0.0,0.034818600483063566,0.2437830769684213,0.06151801471230198,4.18162178222006E-4,0.0,0.03517605231148546,0.08796895787422312,0.12314501018570859,0.0020908108911100306,0.023756854244306496,0.0950216654415091,0.1187785196858156,0.012739892812344274,0.0034284637865173227,0.013706917822582222,0.017135381609099543,0.0038226544532208983,6.480072,0.0035008165547399596,633.7706508623219,57.03936084414944,0.016311904497841097,1.575,0.0,0.0,0.004070717103270146,0.0,0.036247625704164864,0.08979494306776259,0.2756382853190104,0.0,0.0,0.0,0.0,7.122102017526272,7.122102017526272,5.8121932378434815,3.4074541306267583,-0.13928665,-0.1421938,-0.14524603,-0.14779867,0.0,-0.03734191573833393,0.14793395308810647,1.2872626185004927,0.0,-0.13398798327885023,-0.13398798327885023,-0.13398798327885023,0.0,0.023760000243782997,0.023760000243782997,0.05604061260819435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.9163009524345398,3.127742856740952E-4,0.011478866079414729,0.024852519177025093,0.013373653097610363
2012-07-18T09:30:00,2012,200,9,0,"e38680b1-13b5-4d48-84ea-3777295d67b8",120.37500001117587,88.96036183459417,0.7333333710829422,14.2,0.8199999928474426,350.0,400.0,1.8,0.0,[0.19542551199470423],[-0.05030000000000001],-0.05030000000000001,28.627654735972015,15.1,0.29530984003311755,12,45,9.813648430796675,6.92921313503967,0.7009748879140482,1.0998751007999474,0.0,0.03868871517282314,0.28259719969734315,1.0075681897966813,0.8206419272633223,12.144704450482205,0.7130019242847461,0.004731444473178694,0.7812816026038639,-0.16057734285217873,-0.16200246,117.46567922400591,0.18440763282051628,38880.448917008725,14651.54890378039,17873.02260410918,0.0,4390.472475330999,378.0153675499579,1493.0701666135371,3072.7439616776455,12289.491735208514,793.2324277931524,31.366040484988744,138.66076172948877,1180.6924767957432,213.94911139876626,855.7963747845185,6.294525,0.0027564538,0.86002594,0.06337488,0.0031565663,0.06802832,0.04650078,0.0,0.002657851,0.99788487,0.0018487286,0.0016750098,4.9110196E-5,2.1711423E-4,0.0,0.0,0.0,0.2384517214423889,0.01735056708589904,0.1871886687836946,0.0,0.004295162304835859,0.012887414182064476,0.12580937914080467,0.0,0.04337710930392408,0.2435861070449892,0.07650011134111406,5.191338947668037E-4,0.0,0.04367019440072588,0.10921127163209603,0.1528814660328219,0.002595669473834019,0.0240324779153063,0.09612312455035074,0.12015560246565704,0.012887414182064476,0.003934511194761999,0.015728741831738644,0.019663253026500644,0.004386002656679359,6.4655504,0.003986583271943674,633.8051298881568,57.042463956597885,0.016301384051429793,1.575,0.0,0.0,0.004635562148133525,0.0,0.03637312833594267,0.0801093994625031,0.29963170127263145,0.0,0.0,0.0,0.0,7.382746000827938,7.382746000827938,6.072837221145148,3.6680981139284246,-0.16638461,-0.16971165,-0.1731289,-0.17591855,0.0,0.008986711283781743,0.3642222863376778,1.6727707695915626,0.0,-0.16057734285217873,-0.16057734285217873,-0.16468464639848296,0.0,0.023760000243782997,0.035105650778859854,0.06178217269480228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.9163009524345398,3.127742856740952E-4,0.013002586798393168,0.028517783039863766,0.015515196241470599
2012-07-18T10:30:00,2012,200,10,0,"e38680b1-13b5-4d48-84ea-3777295d67b8",120.4166666790843,88.98593312192364,0.9333333849906928,14.8,0.8199999928474426,400.0,400.0,1.9,0.0,[0.1956621639701276],[-0.050000000000000024],-0.050000000000000024,28.698650331420136,15.1,0.29530984003311755,12,45,11.006281085625107,7.771766032273588,0.687892567851569,1.0726920965442686,0.0,0.04865644381435942,0.2455670836836455,1.0653806198388338,0.9837309705803966,14.741090010220407,0.8186306071752509,0.00500194738526876,0.9164173230612399,-0.1768756414590617,-0.18601051,116.14424969145645,0.18496953319497156,38913.58340841013,14670.31744867367,17873.75930368594,0.0,4403.310787921467,378.79472832544553,1493.0817422461353,3072.912843375735,12289.926274722062,801.4779188687819,31.368490088145016,138.66391876190406,1180.7149483473477,213.95290422665772,855.8115230529929,6.3204184,0.0,0.8561167,0.06747932,0.0032147963,0.07053147,0.048188943,0.0,0.00265773,0.997832,0.0018955042,0.001717388,5.035559E-5,2.226084E-4,0.0,0.0,0.0,0.2220127631657317,0.0,0.1879568227295747,0.0,0.0043179745255593135,0.012940001522516129,0.13432174734118152,0.0,0.04649624657817391,0.24348204293167997,0.08186038720344352,5.544014944156771E-4,0.0,0.04663749847623737,0.11663196072327359,0.16326945919951097,0.002772007472078386,0.024131220943201127,0.09651683758076075,0.12064805852396188,0.012940001522516129,0.00413365909200671,0.016523113426902544,0.020656772518909253,0.004606848583020068,6.4522443,0.004168445735184702,633.8444559441297,57.04600330177609,0.016288514200600224,1.575,0.0,0.0,0.00484703013795314,0.0,0.04532230946733235,0.0851880845159478,0.2577243797044483,0.0,0.0,0.0,0.0,7.382746000827938,7.382746000827938,6.072837221145148,3.6680981139284246,-0.18299682,-0.18658362,-0.19026281,-0.19318892,0.0,0.09574397303259174,0.4445814994359674,1.9478427460246224,0.0,-0.17687564145906168,-0.17983286126484344,-0.19361631523645234,0.0,0.023760000243782997,0.03241958050057292,0.0719639778137207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.9163009524345398,3.127742856740952E-4,0.0133867027470842,0.029957200714321883,0.016570497967237682
